Features,gender-value,gender_beta,gender_q-value,r2,f-test_pval,f-test_q-value
150.68_117.0568m/z,0.10243589905744765,791.339420487148,1.0,0.00463188735296538,0.1024358990574738,1.0
165.34_117.0574m/z,1.2893203077194243e-14,18855.98218444787,1.3314199570561664e-11,0.09822158482439702,1.2893203077195977e-14,1.3314199570563454e-11
114.66_117.0692m/z,0.4164918832469843,4036.569561529399,1.0,0.0011485001117895743,0.4164918832468584,1.0
81.88_117.0733m/z,0.3550550692398641,483.68350691955663,1.0,0.0014876782615287354,0.35505506923971286,1.0
38.94_117.1098m/z,0.4012796103224836,1483.8455586423772,1.0,0.0012255114791834831,0.40127961032239035,1.0
80.99_117.1097m/z,0.10775272475430814,1769.5980366596386,1.0,0.004492703314760926,0.10775272475433334,1.0
59.79_118.0259m/z,0.07574933451409055,951.635288963832,1.0,0.005474636873650129,0.07574933451410722,1.0
125.28_118.0645m/z,7.107036405088065e-12,3823.999512632826,4.017191339029179e-09,0.07854905330810724,7.107036405089345e-12,4.017191339029902e-09
84.28_118.0645m/z,7.533739612915435e-13,4457.786312664746,5.253847509389518e-10,0.08558296873798599,7.533739612916545e-13,5.253847509390292e-10
215.75_118.065m/z,0.021478603324206796,27754.150618231735,0.6439735566779383,0.009161481921758585,0.02147860332421067,0.6439735566780546
165.33_118.065m/z,6.96317358068551e-13,55678.83167206035,4.952424379454416e-10,0.0858290300161112,6.963173580686677e-13,4.952424379455246e-10
244.92_118.0643m/z,0.23610871908157624,3946.7591193690732,1.0,0.00244031999129668,0.2361087190815861,1.0
194.33_118.0641m/z,0.12499203755012712,2546.0519200004464,1.0,0.004088440334618748,0.12499203755016124,1.0
44.83_118.1219m/z,0.07691681013257155,2731.9913101044745,1.0,0.0054314491543483445,0.07691681013257613,1.0
64.6_119.0158m/z,0.010043837424892328,744.086022933616,0.34627537807974607,0.011469138932342804,0.01004383742489378,0.34627537807978376
41.85_119.0158m/z,0.000141518916552689,1324.711989831888,0.01100546495026963,0.02489257537704126,0.000141518916552714,0.011005464950271574
85.05_119.0158m/z,6.081896640743662e-05,8085.780876730403,0.005502700741760876,0.027596295381288383,6.081896640744596e-05,0.005502700741761721
73.24_119.0348m/z,0.016641025949954497,3921.142438229372,0.5240989594003896,0.009930928307491982,0.016641025949957818,0.5240989594004942
290.78_119.0487m/z,0.0029637103275498952,3219.700055839024,0.12875819078666068,0.015251794668031393,0.0029637103275503666,0.12875819078668116
84.27_119.0488m/z,3.841828161966977e-13,37716.99802989268,2.885290041891586e-10,0.08768531542337255,3.841828161967731e-13,2.885290041892152e-10
215.74_119.0679m/z,0.028750905810586824,2282.361107949765,0.8091288351189456,0.008290011022063726,0.028750905810592167,0.809128835119131
165.32_119.0679m/z,1.9735415003477547e-13,4686.611127218479,1.655860980143167e-10,0.08976094028247639,1.9735415003481505e-13,1.655860980143499e-10
174.51_119.0854m/z,0.595301596693506,-2251.3286593779985,1.0,0.000490985617612516,0.5953015966935105,1.0
163.03_120.0441m/z,0.00011018168866159228,53505.18457052025,0.008883677371393558,0.025693178023349916,0.00011018168866161473,0.008883677371395369
186.15_120.0439m/z,0.5621445885803398,262.3407908328557,1.0,0.0005846931076995965,0.5621445885802268,1.0
199.75_120.0441m/z,0.4002933095885671,1450.8622470537189,1.0,0.0012306515108565508,0.4002933095884247,1.0
121.43_120.044m/z,4.667253354673836e-06,2315.8174465766756,0.0006604001742855539,0.03584172510059647,4.667253354674835e-06,0.0006604001742856953
103.56_120.0439m/z,0.44110750122418974,596.7755196436897,1.0,0.0010323638256792833,0.44110750122405495,1.0
84.04_120.0522m/z,5.571070038547172e-13,3292.550529493948,4.015502757929904e-10,0.08652562024303578,5.571070038548207e-13,4.01550275793065e-10
42.28_120.0653m/z,0.05639259872440843,24917.52444766115,1.0,0.006316641211058682,0.05639259872441948,1.0
79.04_120.0653m/z,0.44191697408363806,462.53128040833747,1.0,0.0010287123359001837,0.44191697408358666,1.0
282.12_120.0805m/z,0.7705801243281728,-554.4444212538234,1.0,0.0001480133218614288,0.770580124328263,1.0
125.39_120.0806m/z,1.2691532400967398e-12,292576.2050349752,8.311086327493226e-10,0.08395215271403977,1.2691532400968664e-12,8.311086327494055e-10
140.38_120.0803m/z,0.06767656672564457,765.0302326547069,1.0,0.005794271344279567,0.06767656672566333,1.0
177.06_120.0804m/z,0.00022088782085718744,1167.73828020289,0.015836074490480245,0.02347034599843001,0.00022088782085723008,0.015836074490483302
294.78_120.0805m/z,0.03373732115010881,1431.3260057051784,0.9154241890096908,0.007816052699343712,0.033737321150118016,0.9154241890099407
125.39_120.1652m/z,2.5070221755658456e-10,7639.187287394208,1.019862978954731e-07,0.0672978050769868,2.5070221755663e-10,1.0198629789549157e-07
193.88_121.0103m/z,0.045617540340382776,-4254.865169347685,1.0,0.006930888215247677,0.045617540340390804,1.0
126.96_121.0103m/z,0.032276961139547616,-2234.4864339176033,0.8849661238084867,0.007946882576310155,0.03227696113955225,0.8849661238086138
43.3_121.0282m/z,7.629026632393737e-05,1519.4071093799573,0.006612800232094996,0.026870061350715124,7.629026632395068e-05,0.00661280023209615
151.17_121.0282m/z,0.08990296551655061,67582.52365816412,1.0,0.004993769499323619,0.0899029655165696,1.0
167.03_121.0282m/z,0.1313237068433871,95606.20117377126,1.0,0.003955229919760717,0.13132370684341177,1.0
237.25_121.028m/z,0.06813024797411531,45468.53545974613,1.0,0.005775251874853726,0.06813024797412284,1.0
266.3_121.0281m/z,0.8939053546489882,11211.968124177225,1.0,3.09586221841629e-05,0.8939053546493663,1.0
139.48_121.028m/z,0.002003476337198749,9418.631208951856,0.09466127729467508,0.016479470493985127,0.0020034763371990024,0.09466127729468705
186.91_121.028m/z,0.586997444689275,-9089.89814450546,1.0,0.0005134585501985756,0.5869974446891569,1.0
196.56_121.0279m/z,0.13461265357486316,11354.236757292521,1.0,0.003888825058708023,0.13461265357492036,1.0
77.22_121.0392m/z,0.05285563000761155,10759.319873289209,1.0,0.006503519710990169,0.05285563000761996,1.0
57.6_121.0389m/z,0.4208363433292972,-1432.825847069021,1.0,0.001127263571923276,0.42083634332920716,1.0
163.0_121.0472m/z,9.181777927876381e-05,4119.220959819056,0.007679832597175409,0.026276760189615778,9.181777927878006e-05,0.007679832597176865
167.0_121.0605m/z,0.14181859246793826,1272.943033817012,1.0,0.0037494603458249065,0.14181859246796943,1.0
87.57_121.0643m/z,0.9005208123306094,-607.7591097923846,1.0,2.7198687878038363e-05,0.9005208123305558,1.0
211.49_121.0643m/z,0.31909378719308795,-3498.438438040208,1.0,0.0017263701470118242,0.3190937871929552,1.0
131.47_121.0644m/z,0.935020236423735,670.593794380385,1.0,1.1570317409503872e-05,0.9350202364234177,1.0
272.98_121.0638m/z,0.7643376176940458,1242.1223788652758,1.0,0.00015642604713717034,0.7643376176938989,1.0
42.27_121.0682m/z,0.06504640206557477,1161.7134516471353,1.0,0.005907282689636251,0.06504640206558672,1.0
125.42_121.0833m/z,4.307782487709786e-12,25223.919629491913,2.5702113664388523e-09,0.08012185081728773,4.30778248771045e-12,2.570211366439248e-09
354.08_121.1007m/z,0.002393181427565978,3110.0687823924677,0.1087189308098053,0.015921502004335508,0.0023931814275662683,0.10871893080982391
257.67_121.1007m/z,0.0008986314396394672,2000.7102094090299,0.05074095942989713,0.01900859076852024,0.0008986314396397002,0.05074095942991028
333.89_121.1007m/z,0.8714901473845849,550.5541098717654,1.0,4.554852044735824e-05,0.8714901473842187,1.0
73.54_122.0231m/z,0.0397399596479255,1497.4511862766983,1.0,0.0073340677327177195,0.03973995964793185,1.0
202.1_122.0266m/z,9.96640569781624e-05,1236.009572812182,0.008208211701527265,0.026014258140086732,9.966405697818573e-05,0.008208211701529187
266.28_122.0313m/z,0.9822546966136274,169.28667232367323,1.0,8.611285052806394e-07,0.982254696611227,1.0
237.24_122.0312m/z,0.06721042440041798,3529.873794654724,1.0,0.00581395533379192,0.06721042440043094,1.0
151.16_122.0314m/z,0.0951401312504939,5185.425269141945,1.0,0.004836267086405721,0.0951401312505096,1.0
167.01_122.0314m/z,0.1333212330057845,7411.980031986238,1.0,0.003914681372438333,0.1333212330058091,1.0
77.2_122.0422m/z,0.04318514109468791,806.251931907187,1.0,0.007090731414614249,0.04318514109469514,1.0
445.81_122.096m/z,0.022202636563783473,7138.920220827079,0.6601526742370266,0.009061962590284134,0.022202636563788115,0.6601526742371646
43.8_123.0107m/z,0.29663394454469005,-371.1751023913614,1.0,0.001894226698856638,0.2966339445447713,1.0
49.16_123.0549m/z,0.0012974464203623468,12024.826343176368,0.06763088455505246,0.01784775114308801,0.0012974464203624678,0.06763088455506099
38.73_123.0548m/z,0.010752892859483805,9493.732055975317,0.366608342371631,0.011260226515438232,0.010752892859485398,0.36660834237168527
67.13_123.0548m/z,3.3128598556335806e-07,13371.517391657133,6.842066630475535e-05,0.04434452434647351,3.312859855634363e-07,6.84206663047715e-05
46.84_123.0786m/z,0.8802806284917064,329.06394248649383,1.0,3.9484705590120406e-05,0.8802806284913745,1.0
165.17_123.0803m/z,0.6389670555638034,-261.8845323177903,1.0,0.0003830346304509735,0.6389670555637571,1.0
115.81_123.0912m/z,0.8840790943493986,-72.46707106202683,1.0,3.700140238205307e-05,0.8840790943492778,1.0
52.83_123.0911m/z,0.14305587545147846,1894.97475337069,1.0,0.003726329807529849,0.1430558754514868,1.0
317.14_123.1163m/z,8.107362040763231e-11,6464.125485328879,3.7692519301269483e-08,0.07087314579358339,8.107362040765029e-11,3.769251930127784e-08
55.36_124.0389m/z,0.25990500189335297,909.1662827327036,1.0,0.0022068949556287576,0.25990500189339,1.0
66.11_124.0394m/z,0.0018556888636442291,5776.495994467937,0.0892091848991243,0.016720356114699242,0.00185568886364461,0.0892091848991426
142.23_124.0389m/z,0.03484189585128844,5055.566425083534,0.9371088656599937,0.00772095716873511,0.03484189585129552,0.937108865660184
182.62_124.039m/z,3.225397698064125e-05,2374.392840025636,0.0032958552837554418,0.02963064530278192,3.225397698064741e-05,0.003295855283756071
110.05_124.0501m/z,0.08866351071678018,8581.237826402185,1.0,0.005032500213928759,0.08866351071680052,1.0
75.72_124.05m/z,0.0011127198067857637,1779.9172631107524,0.060262991013050916,0.01833276329861877,0.0011127198067858767,0.060262991013057036
166.49_124.0501m/z,0.3756018097862974,2866.3209953793967,1.0,0.0013655547028773585,0.3756018097861804,1.0
138.37_124.0498m/z,0.1709533777568318,240.49331226411385,1.0,0.0032576274257630766,0.170953377756864,1.0
65.67_124.0753m/z,0.24970060512829947,12487.256211245785,1.0,0.0023036563043414837,0.249700605128375,1.0
115.95_124.0753m/z,0.6922342221928708,-793.8120453688276,1.0,0.0002726821750022035,0.692234222192957,1.0
36.15_124.0751m/z,0.13097438116915422,367.62079080314743,1.0,0.003962391545120902,0.13097438116917423,1.0
84.05_124.0753m/z,0.9852404349702617,37.093224464975,1.0,5.956980924093358e-07,0.9852404349721828,1.0
158.23_124.0753m/z,0.6185865418880716,560.518466725867,1.0,0.0004313413798575638,0.618586541888059,1.0
165.13_124.0839m/z,0.6672586812875847,-21.735741754069316,1.0,0.0003216634954150699,0.6672586812876125,1.0
49.0_124.0865m/z,0.11513759601085917,6910.60350550507,1.0,0.004311386067484491,0.11513759601087373,1.0
171.66_124.1114m/z,0.19388819338188312,-6656.112070623134,1.0,0.002933585920792403,0.19388819338191454,1.0
290.65_125.0147m/z,0.9359217930811757,392.80670112707253,1.0,1.1250795711292838e-05,0.9359217930806134,1.0
127.78_125.0229m/z,0.2970901084151765,5996.680215587065,1.0,0.0018906558816608188,0.297090108415243,1.0
144.82_125.0229m/z,0.005441241672905853,2960.010041372035,0.21111520257062721,0.013359245029330835,0.005441241672906925,0.21111520257066882
104.35_125.0229m/z,0.01564554889957351,2296.610012893043,0.49697347771225814,0.010117784103788607,0.015645548899575906,0.49697347771233413
152.39_125.0228m/z,0.3707682194230162,860.9738024616021,1.0,0.001393436966473871,0.37076821942283966,1.0
252.15_125.0229m/z,0.3605089604303847,1452.3392905738515,1.0,0.0014543271515732314,0.3605089604302497,1.0
57.39_125.0339m/z,0.00018925080961133302,688.1577847293582,0.013852678341544838,0.02396386050606014,0.00018925080961136473,0.013852678341547962
176.43_125.0594m/z,1.545297153605199e-06,1476.0949445200843,0.0002537592224373703,0.039395687868255314,1.5452971536055652e-06,0.00025375922243743045
137.85_125.0704m/z,0.00018434819977683275,2239.791369981446,0.013541884547867316,0.02404768688037351,0.00018434819977685422,0.013541884547868895
49.0_125.0891m/z,0.14257126364095538,482.896617682832,1.0,0.0037353626038086896,0.14257126364098321,1.0
318.04_125.0956m/z,0.020293097921780336,736.1288069404447,0.6154744130215555,0.009332157314381861,0.020293097921783996,0.6154744130216665
51.2_125.1068m/z,6.9500695376595495e-06,3079.2155987653186,0.0009203560557369318,0.03456158956785982,6.950069537661152e-06,0.0009203560557371441
156.99_125.1069m/z,0.0014519077736285476,15327.682200565143,0.073620820494696,0.017492978358321087,0.0014519077736288172,0.07362082049470967
46.34_126.0215m/z,0.016925785375586186,2012.397796092142,0.5304229465054832,0.009879587813141022,0.016925785375590627,0.5304229465056224
55.59_126.0217m/z,0.9913435250739645,-1.7213804951782123,1.0,2.0489380447852312e-07,0.9913435250683902,1.0
68.56_126.0294m/z,0.060451361185314155,1245.8229693318501,1.0,0.006116906948036793,0.060451361185328956,1.0
110.36_126.0294m/z,0.005573331254241174,1236.3125241441974,0.2148430567685496,0.01328488637585512,0.005573331254242084,0.21484305676858464
101.98_126.0545m/z,0.014657111806192136,1192.5013914089104,0.4721395522010494,0.010315815696126385,0.014657111806194707,0.47213955220113224
89.37_126.0546m/z,0.24245623994601642,-2434.298082327269,1.0,0.0023753380331330565,0.24245623994606078,1.0
152.73_126.0545m/z,0.3074388184946833,2051.188279719272,1.0,0.0018114923340081246,0.30743881849477966,1.0
39.44_126.0655m/z,0.015077407356727295,7582.187769445512,0.4824934084281717,0.010229983464080772,0.015077407356730401,0.48249340842824234
165.12_126.0824m/z,0.11990138759365802,15.968557292666897,1.0,0.004201084393856913,0.1199013875936832,1.0
156.98_126.0912m/z,0.0013522357128054527,60435.18822401415,0.06968547512912118,0.017717251761737662,0.0013522357128056097,0.06968547512912927
142.07_126.0908m/z,0.057511930991299975,2940.249792408932,1.0,0.006260073891784845,0.05751193099130928,1.0
72.41_126.091m/z,0.011758240890998447,7602.469051467426,0.39363669092352216,0.010986987900100775,0.011758240891000577,0.39363669092359344
266.44_126.0908m/z,0.5961796389801173,5456.64665880146,1.0,0.0004886471193445985,0.5961796389800813,1.0
128.66_127.0386m/z,0.16197318199821206,12621.415827812289,1.0,0.003398400088143516,0.16197318199827068,1.0
174.38_127.0386m/z,0.0714060649060784,8043.930172336387,1.0,0.0056418084043287076,0.07140606490609784,1.0
112.65_127.0387m/z,0.04731891429684568,2767.350120923013,1.0,0.00682431727268451,0.04731891429685468,1.0
149.43_127.0386m/z,0.018461898795365337,2431.176569052138,0.5703503355252191,0.009617119866699109,0.0184618987953684,0.5703503355253737
70.46_127.0385m/z,0.07583689893771861,4481.052616771839,1.0,0.0054713729769314545,0.07583689893772946,1.0
36.32_127.0496m/z,5.361612510881139e-13,8846.207510209932,3.8906421460872833e-10,0.08664525983639504,5.361612510882136e-13,3.8906421460880065e-10
45.76_127.0497m/z,3.0942697195188296e-12,20996.454717035507,1.888135153686244e-09,0.08116012352440738,3.0942697195193987e-12,1.8881351536865915e-09
125.85_127.0496m/z,9.923344460083013e-05,1786.5338298313102,0.008185301127575303,0.02602811804199434,9.923344460085447e-05,0.00818530112757731
89.45_127.0574m/z,0.26728257035016667,-163.2164242931093,1.0,0.0021398127146536883,0.2672825703501855,1.0
79.47_127.0605m/z,0.17667100398026986,255.20777352893407,1.0,0.0031723394647460434,0.17667100398029797,1.0
135.9_127.0749m/z,8.495493063503598e-25,4885.475433294491,2.9431640791392445e-21,0.1680784915933613,8.495493063505601e-25,2.943164079139939e-21
183.99_127.0749m/z,0.08849877462451516,4579.591488985006,1.0,0.005037691962181734,0.08849877462453226,1.0
44.01_127.086m/z,0.5703481910883947,1621.1196245699555,1.0,0.0005605045206690251,0.5703481910883144,1.0
107.61_127.0861m/z,0.4063817155472954,446.29261632589464,1.0,0.0011992124255624237,0.4063817155471593,1.0
69.86_127.0861m/z,0.005458049684489124,1532.0195928924122,0.2115358052216919,0.013349681831284044,0.005458049684490059,0.21153580522173662
165.12_127.0887m/z,0.6107826558141959,-18.992287313303695,1.0,0.0004507890495578648,0.6107826558139047,1.0
156.96_127.0941m/z,0.001263608493854319,4636.013302220064,0.06626285787447819,0.017931155101730822,0.0012636084938545246,0.06626285787448898
47.62_128.0339m/z,7.566747682260514e-07,6422.115535675522,0.00013938892740212488,0.04169090985515034,7.566747682261697e-07,0.00013938892740214664
128.55_128.0421m/z,0.14689847510457046,808.7317174243987,1.0,0.0036559014449377703,0.14689847510459597,1.0
79.66_128.0449m/z,0.13429614405660362,1005.751236981016,1.0,0.0038951364159390822,0.1342961440566268,1.0
119.89_128.045m/z,0.035967456079748904,984.5799462079901,0.9606456652598752,0.007627235306100544,0.03596745607975617,0.9606456652600692
246.79_128.0489m/z,0.8092116895238826,271.67422319044516,1.0,0.0001014652816500039,0.8092116895236854,1.0
389.88_128.0616m/z,0.8609871437585457,824.6081102146447,1.0,5.337751385947609e-05,0.8609871437585649,1.0
107.74_128.0701m/z,0.20229137431248195,2338.864127438193,1.0,0.0028258566202807867,0.2022913743125516,1.0
100.53_128.0702m/z,0.14943230751878092,361.9076844211239,1.0,0.0036105853232739626,0.1494323075188078,1.0
76.53_128.0762m/z,0.8527277532546347,-16.493556439397437,1.0,5.998406550911106e-05,0.8527277532543993,1.0
38.48_128.0812m/z,5.121523165040623e-06,17982.288815639276,0.0007143252383929036,0.035543100498826585,5.121523165041336e-06,0.0007143252383930031
188.88_128.1065m/z,0.9547063215811489,70.00425623231241,1.0,5.6152688313604315e-06,0.9547063215807784,1.0
245.51_128.1065m/z,0.0007398744919940347,4267.606064631675,0.04323148226407536,0.01962435798637996,0.000739874491994168,0.04323148226408315
