ppm,gender_p-value,gender_beta,gender_q-value,age_p-value,age_beta,age_q-value,r2,f-test_pval,f-test_q-value
7.885144257212861,0.0607514323361853,-16014.889454324739,1.0,0.018634673472534304,20128.48899847101,1.0,0.0310934348929921,0.011634499443273485,0.9858848074503765
7.884594229711485,0.06584626374009211,-13461.767069660957,1.0,0.021778170221190156,16817.84565507881,1.0,0.02973124356993795,0.014183343297772585,1.0
7.88404420221011,0.07462857459114264,-10908.834386743914,1.0,0.029572898765122042,13332.247097535786,1.0,0.02725207995176815,0.020325621362915477,1.0
7.883494174708735,0.10237872158325785,-8787.115506946451,1.0,0.044686359844752874,10813.054341884603,1.0,0.02314423850825731,0.03682072760520101,1.0
7.88294414720736,0.1568194221009813,-6780.768391433705,1.0,0.05723479953211007,9119.75773338871,1.0,0.019480989138164095,0.06241638319752531,1.0
7.882394119705985,0.32168491482598927,-3937.1764589323625,1.0,0.0734345000009723,7126.084268422593,1.0,0.01459216640626193,0.12585123130220316,1.0
7.88184409220461,0.464318214870476,-2492.5844592382664,1.0,0.07946058773367072,5987.575393885525,1.0,0.012631467458914636,0.1665630942362905,1.0
7.881294064703235,0.6221793402294344,-1499.697705547109,1.0,0.12627532336998185,4661.955576337839,1.0,0.009062028332895822,0.277046284161955,1.0
7.88074403720186,0.7106823978184715,-1007.3444658724209,1.0,0.1867255304311147,3590.6734447346053,1.0,0.006619784875757095,0.3920002548241186,1.0
7.880194009700485,0.677729580546593,-980.34187371815,1.0,0.12175711214153645,3657.7298369705923,1.0,0.009025628629644733,0.2784848838858745,1.0
7.879643982199109,0.4877476285511414,-1557.1531997462785,1.0,0.08790876722098637,3837.869555412432,1.0,0.011878242484862911,0.18547063727236213,1.0
7.879093954697735,0.1928416138121202,-3038.9913109147838,1.0,0.1565736095582202,3307.0476208720784,1.0,0.012888130510955942,0.16056790746849717,1.0
7.878543927196359,0.09304031223089958,-4617.259462204392,1.0,0.2594924284731351,3095.5576837270696,1.0,0.014247901333958701,0.1322047808639101,1.0
7.877993899694985,0.06971037852069922,-6154.075789778868,1.0,0.18439818184324677,4497.4519656118955,1.0,0.017536447268832633,0.08253139058316653,1.0
7.877443872193609,0.0933019754842083,-6219.531277587478,1.0,0.16104917602309796,5190.222182777969,1.0,0.016597866453863075,0.09442600407595393,1.0
7.876893844692235,0.1726355355354775,-5492.592536550943,1.0,0.23413511568521184,4789.882432511769,1.0,0.011414543339801075,0.1981548097995429,1.0
7.876343817190859,0.23773775191012178,-5162.160916696682,1.0,0.3266601033751635,4286.951064584855,1.0,0.008231048673787877,0.3118039599667012,1.0
7.875793789689484,0.16166558774426945,-6977.680543593195,1.0,0.21928464132576891,6122.355711625046,1.0,0.012077995493782412,0.1802581427171676,1.0
7.875243762188109,0.1027390035331005,-12029.804266948286,1.0,0.12551717983816815,11291.628570452644,1.0,0.017377168191817782,0.08443956568149262,1.0
7.874693734686734,0.08347495122786099,-17928.301347475826,1.0,0.06964149111151556,18796.738287847016,1.0,0.021737062412634844,0.04510655150953695,1.0
7.874143707185359,0.0627059651641774,-21483.494317287837,1.0,0.03322323424113491,24601.471660455663,1.0,0.02753668718045632,0.019504053524428955,1.0
